Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-01-16,197.86,198.9496,195.7,196.31,5692715.0,0.0,1.0,193.5306424622108,194.59640101890147,191.41790523529087,192.01455787807842,5692715.0
2018-01-12,195.5,199.42,194.82,196.42,6748104.0,0.0,1.0,191.22228141798348,195.05650823720853,190.5571604391383,192.1221509775975,6748104.0
2018-01-11,191.68,194.73,191.4,194.68,3896081.0,0.0,1.0,187.4858665074121,190.46912972135,187.21199316318177,190.42022376702317,3896081.0
2018-01-10,192.76,193.21599999999998,191.65,191.8,3119520.0,0.0,1.0,188.54223512087208,188.98825742433297,187.456522934816,187.6032407977966,3119520.0
2018-01-09,192.7,193.47,191.64,193.1,3012324.0,0.0,1.0,188.4835479756799,189.2366996723134,187.4467417439506,188.8747956102946,3012324.0
2018-01-08,191.72,193.72,191.6,192.04,3505928.0,0.0,1.0,187.5249912708736,189.4812294439476,187.4076169804892,187.83798937856545,3505928.0
2018-01-05,190.93,192.54,190.51,192.5,4223962.0,0.0,1.0,186.75227719250938,188.32704892183395,186.34146717616383,188.28792415837245,4223962.0
2018-01-04,189.87,190.87,188.47,190.51,4047365.0,0.0,1.0,185.71547096078015,186.6935900473172,184.3461042396284,186.34146717616383,4047365.0
2018-01-03,188.0,189.36,187.81900000000002,189.01,4530468.0,0.0,1.0,183.88638826895598,185.21663022664632,183.70934871429284,184.87428854635837,4530468.0
2018-01-02,190.21,190.72,188.0103,188.03,4684674.0,0.0,1.0,186.0480314502028,186.54687218433662,183.8964628955473,183.9157318415521,4684674.0
